USERID,BEGIN_TIME,STARTLONGTITUDE,STARTLATITUDE,DURATION
413.000,20140809101831,115.477,38.864,38.000
413.000,20140809110028,115.569,38.873,25.000
413.000,20140809123041,115.496,38.857,20.000
413.000,20140809135746,115.477,38.864,39.000
413.000,20140809141432,115.498,38.858,18.000
413.000,20140809153937,115.466,38.860,31.000
413.000,20140809161759,115.554,38.858,39.000
413.000,20140809174820,115.504,38.858,21.000
413.000,20140809180349,115.566,38.870,39.000
413.000,20140816100439,115.466,38.860,15.000
413.000,20140816112320,115.504,38.858,31.000
413.000,20140816121922,115.478,38.863,15.000
413.000,20140816135113,115.466,38.860,24.000
413.000,20140816142850,115.554,38.858,27.000
413.000,20140816150147,115.504,38.858,38.000
413.000,20140816160700,115.554,38.865,17.000
413.000,20140816172156,115.462,38.865,23.000
413.000,20140816180119,115.554,38.865,25.000
414.000,20140809111135,115.533,38.846,39.000
414.000,20140809124911,115.504,38.858,19.000
414.000,20140809133652,115.504,38.858,28.000
414.000,20140809144710,115.598,38.859,33.000
414.000,20140809155930,115.477,38.864,22.000
414.000,20140809163227,115.554,38.858,30.000
414.000,20140809173557,115.466,38.860,33.000
414.000,20140809181928,115.569,38.873,30.000
414.000,20140816104118,115.466,38.860,18.000
414.000,20140816110520,115.504,38.858,17.000
414.000,20140816123942,115.466,38.860,16.000
414.000,20140816131952,115.569,38.873,21.000
414.000,20140816145715,115.554,38.858,23.000
414.000,20140816151619,115.554,38.858,29.000
414.000,20140816161558,115.504,38.858,22.000
414.000,20140816173442,115.462,38.865,34.000
414.000,20140816185223,115.554,38.865,38.000
74.000,20140809100850,115.441,38.849,1.000
74.000,20140809111216,115.492,38.858,1.000
74.000,20140809123501,115.444,38.859,3.000
74.000,20140809135624,115.446,38.855,2.000
74.000,20140809140019,115.453,38.847,4.000
74.000,20140809153159,115.492,38.858,2.000
74.000,20140809164158,115.469,38.868,2.000
74.000,20140809174503,115.441,38.849,2.000
74.000,20140809182316,115.432,38.833,1.000
74.000,20140809192124,115.504,38.858,2.000
74.000,20140816105018,115.469,38.868,3.000
74.000,20140816115827,115.462,38.865,1.000
74.000,20140816121108,115.441,38.849,4.000
74.000,20140816135922,115.441,38.849,4.000
74.000,20140816143520,115.444,38.859,4.000
74.000,20140816152625,115.504,38.858,3.000
74.000,20140816164649,115.469,38.868,4.000
74.000,20140816175831,115.441,38.849,3.000
74.000,20140816184913,115.469,38.868,4.000
74.000,20140816193641,115.462,38.865,4.000
1176.000,20140809104917,115.580,38.521,2.000
1176.000,20140809112214,115.580,38.521,2.000
1176.000,20140809120224,115.580,38.521,1.000
1176.000,20140809131443,115.580,38.521,1.000
1176.000,20140809153601,115.580,38.521,3.000
1176.000,20140809160449,115.580,38.521,2.000
1176.000,20140809171428,115.580,38.521,1.000
1176.000,20140809183112,115.580,38.521,1.000
1176.000,20140809194930,115.580,38.521,3.000
1176.000,20140816103923,115.580,38.521,4.000
1176.000,20140816112857,115.580,38.521,3.000
1176.000,20140816123127,115.580,38.521,1.000
1176.000,20140816132230,115.580,38.521,1.000
1176.000,20140816141112,115.580,38.521,3.000
1176.000,20140816153138,115.580,38.521,4.000
1176.000,20140816162732,115.580,38.521,4.000
1176.000,20140816172429,115.580,38.521,2.000
1176.000,20140816181631,115.580,38.521,2.000
1176.000,20140816193523,115.580,38.521,2.000
1539.000,20140809105512,115.695,38.633,3.000
1539.000,20140809113422,115.695,38.633,3.000
1539.000,20140809181645,115.733,38.608,3.000
1539.000,20140816104524,115.695,38.633,3.000
1539.000,20140816110418,115.695,38.633,2.000
1539.000,20140816130911,115.695,38.633,2.000
1539.000,20140816141138,115.733,38.608,3.000
1539.000,20140816151604,115.695,38.633,3.000
1539.000,20140816161216,115.695,38.633,2.000
1539.000,20140816172244,115.695,38.633,1.000
1539.000,20140816181938,115.718,38.591,2.000
1539.000,20140816193218,115.695,38.633,1.000
2249.000,20140809104537,115.599,38.621,3.000
2249.000,20140809115330,115.599,38.621,4.000
2249.000,20140809151219,115.627,38.684,4.000
2249.000,20140809161015,115.599,38.621,1.000
2249.000,20140809171322,115.599,38.621,2.000
2249.000,20140809181753,115.627,38.684,4.000
2249.000,20140809194952,115.599,38.621,2.000
2249.000,20140816105127,115.599,38.621,4.000
2249.000,20140816111354,115.599,38.621,3.000
2249.000,20140816121130,115.599,38.621,3.000
2249.000,20140816133025,115.599,38.621,1.000
2249.000,20140816143425,115.599,38.621,2.000
2249.000,20140816165917,115.599,38.621,3.000
2249.000,20140816173257,115.599,38.621,1.000
2249.000,20140816195742,115.599,38.621,2.000
415.000,20140809102934,115.578,38.482,2.000
415.000,20140809124026,115.578,38.482,1.000
415.000,20140809131451,115.578,38.482,3.000
415.000,20140809142543,115.578,38.482,1.000
415.000,20140809153421,115.578,38.482,3.000
415.000,20140809161230,115.578,38.482,3.000
415.000,20140809170612,115.578,38.482,2.000
415.000,20140809184746,115.578,38.482,2.000
415.000,20140809193817,115.578,38.482,1.000
415.000,20140816102548,115.578,38.482,2.000
415.000,20140816114226,115.578,38.482,4.000
415.000,20140816121404,115.578,38.482,4.000
415.000,20140816132834,115.578,38.482,2.000
415.000,20140816143703,115.578,38.482,3.000
415.000,20140816155438,115.578,38.482,3.000
415.000,20140816164030,115.578,38.482,3.000
415.000,20140816171454,115.578,38.482,4.000
415.000,20140816180645,115.578,38.482,3.000
415.000,20140816193149,115.578,38.482,1.000
2629.000,20140809123426,114.691,38.568,3.000
2629.000,20140809145144,114.724,38.620,4.000
2629.000,20140809151242,114.739,38.623,1.000
2629.000,20140809170154,114.710,38.616,3.000
2630.000,20140809105415,116.033,39.125,3.000
2630.000,20140809115218,116.033,39.125,2.000
2630.000,20140809122103,116.012,39.125,4.000
2630.000,20140809135723,116.033,39.125,2.000
2630.000,20140809144455,116.023,39.130,1.000
2630.000,20140809150523,116.023,39.130,2.000
2630.000,20140809163935,116.033,39.125,1.000
2630.000,20140809190644,116.033,39.125,3.000
2630.000,20140816102348,116.033,39.125,1.000
2630.000,20140816121557,116.033,39.125,1.000
2630.000,20140816153405,116.033,39.125,3.000
2630.000,20140816172414,116.033,39.125,2.000
2630.000,20140816180615,116.033,39.125,4.000
2630.000,20140816194921,116.033,39.125,2.000
2631.000,20140816101653,114.746,39.342,2.000
2631.000,20140816115008,114.753,39.326,4.000
2631.000,20140816124927,114.753,39.326,3.000
2631.000,20140816134828,114.753,39.326,4.000
2631.000,20140816142513,114.753,39.326,3.000
2631.000,20140816153352,114.753,39.326,1.000
2631.000,20140816162148,114.746,39.342,2.000
2631.000,20140816173859,114.753,39.326,1.000
2631.000,20140816180722,114.753,39.326,4.000
2631.000,20140816192120,114.753,39.326,4.000
416.000,20140809105556,115.575,38.491,1.000
416.000,20140809112218,115.575,38.491,1.000
416.000,20140809121128,115.575,38.491,1.000
416.000,20140809131910,115.575,38.491,3.000
416.000,20140809140514,115.575,38.491,3.000
416.000,20140809150443,115.575,38.491,1.000
416.000,20140809162843,115.575,38.491,4.000
416.000,20140809175306,115.575,38.491,4.000
416.000,20140809181442,115.575,38.491,4.000
416.000,20140816110532,115.591,38.498,3.000
416.000,20140816125437,115.565,38.494,4.000
416.000,20140816133811,115.591,38.498,4.000
416.000,20140816162233,115.591,38.498,2.000
416.000,20140816170251,115.565,38.494,1.000
1177.000,20140809104930,115.538,38.856,29.000
1177.000,20140809113652,115.669,38.828,38.000
1177.000,20140809121109,115.923,38.898,30.000
1177.000,20140809135910,115.947,38.879,22.000
1177.000,20140809144848,115.561,38.843,22.000
1177.000,20140809155908,115.538,38.856,22.000
1177.000,20140809162638,115.535,38.861,39.000
1177.000,20140809170008,115.576,38.848,32.000
1177.000,20140809195906,115.561,38.843,28.000
1177.000,20140816110929,115.832,39.006,18.000
1177.000,20140816123620,115.538,38.856,32.000
1177.000,20140816144429,115.535,38.861,25.000
1177.000,20140816151149,115.554,38.865,27.000
1177.000,20140816160049,115.566,38.943,17.000
1177.000,20140816180440,115.832,39.006,17.000
1177.000,20140816191439,115.538,38.856,35.000
2250.000,20140809105149,115.538,38.856,32.000
2250.000,20140809114527,115.531,38.854,36.000
2250.000,20140809121652,115.692,38.826,16.000
2250.000,20140809152716,115.917,38.923,39.000
2250.000,20140809160206,115.692,38.826,39.000
2250.000,20140809173541,115.538,38.850,31.000
2250.000,20140809185910,115.535,38.861,33.000
2250.000,20140809194904,115.669,38.828,30.000
2250.000,20140816105008,115.785,39.045,16.000
2250.000,20140816110154,115.941,38.998,16.000
2250.000,20140816124346,115.869,38.972,35.000
2250.000,20140816135711,115.538,38.856,25.000
2250.000,20140816140322,115.531,38.854,26.000
2250.000,20140816154740,115.535,38.861,34.000
2250.000,20140816162230,115.538,38.856,33.000
2250.000,20140816174404,115.879,39.039,19.000
2250.000,20140816180040,115.931,38.945,22.000
2632.000,20140809105646,115.601,38.866,36.000
2632.000,20140809110246,115.669,38.828,28.000
2632.000,20140809125647,115.917,38.923,28.000
2632.000,20140809135902,115.561,38.843,31.000
2632.000,20140809141827,115.535,38.861,25.000
2632.000,20140809153046,115.669,38.828,28.000
2632.000,20140816100921,115.748,39.027,16.000
2632.000,20140816112411,115.576,38.848,27.000
2632.000,20140816131211,115.538,38.856,30.000
2632.000,20140816145934,115.843,38.971,35.000
2632.000,20140816150709,115.931,38.945,19.000
2632.000,20140816174552,115.556,38.931,29.000
2632.000,20140816180528,115.535,38.861,22.000
417.000,20140809104201,115.531,38.854,29.000
417.000,20140809112059,115.642,38.868,23.000
417.000,20140809132101,115.919,38.933,23.000
417.000,20140809144740,115.576,38.848,25.000
417.000,20140809150721,115.535,38.861,31.000
417.000,20140809165013,115.645,38.780,38.000
417.000,20140809172100,115.692,38.826,20.000
417.000,20140809184620,115.923,38.898,36.000
417.000,20140809193540,115.577,38.831,26.000
417.000,20140816101508,115.905,39.040,32.000
417.000,20140816112916,115.531,38.854,27.000
417.000,20140816120654,115.542,38.835,21.000
417.000,20140816132924,115.538,38.856,28.000
417.000,20140816140656,115.538,38.856,33.000
417.000,20140816150406,115.785,39.045,34.000
417.000,20140816164310,115.934,38.963,25.000
417.000,20140816172736,115.748,39.027,27.000
417.000,20140816180426,115.556,38.931,21.000
1540.000,20140809103414,115.561,38.843,34.000
1540.000,20140809112928,115.669,38.828,39.000
1540.000,20140809130350,115.692,38.826,27.000
1540.000,20140809143741,115.669,38.828,39.000
1540.000,20140809150349,115.562,38.848,19.000
1540.000,20140809165848,115.538,38.850,19.000
1540.000,20140809174730,115.645,38.780,24.000
1540.000,20140816105028,115.576,38.848,26.000
1540.000,20140816110141,115.669,38.828,26.000
1540.000,20140816125030,115.538,38.856,33.000
1540.000,20140816134640,115.538,38.856,16.000
1540.000,20140816144240,115.645,38.780,34.000
1540.000,20140816152853,115.669,38.828,35.000
1540.000,20140816162240,115.554,38.865,31.000
1540.000,20140816170651,115.531,38.854,22.000
1540.000,20140816182231,115.645,38.780,32.000
1540.000,20140816190318,115.669,38.828,16.000
776.000,20140809104957,115.107,38.701,28.000
776.000,20140809110749,115.107,38.701,28.000
776.000,20140809120411,115.013,38.733,20.000
776.000,20140816115251,115.141,38.712,18.000
776.000,20140816121254,115.144,38.706,35.000
776.000,20140816134042,115.128,38.710,17.000
776.000,20140816145306,115.128,38.710,26.000
776.000,20140816150418,115.141,38.712,38.000
776.000,20140816172021,115.089,38.729,23.000
776.000,20140816185318,115.089,38.729,32.000
776.000,20140816194115,115.106,38.755,16.000
777.000,20140809104619,115.944,38.642,3.000
777.000,20140809133911,115.905,38.654,3.000
777.000,20140809140132,115.944,38.642,2.000
777.000,20140809161623,115.909,38.642,3.000
778.000,20140809102511,115.487,38.850,20.000
778.000,20140809115505,115.520,38.848,29.000
778.000,20140809141625,115.507,38.837,33.000
778.000,20140809152150,115.499,38.847,31.000
778.000,20140809160314,115.507,38.837,38.000
778.000,20140809173236,115.507,38.846,33.000
778.000,20140809181643,115.507,38.846,27.000
778.000,20140809191622,115.520,38.848,35.000
778.000,20140816112623,115.501,38.838,31.000
778.000,20140816154500,115.507,38.846,38.000
778.000,20140816160851,115.492,38.858,15.000
778.000,20140816171210,115.507,38.837,38.000
778.000,20140816180925,115.507,38.837,21.000
779.000,20140816110350,115.882,38.558,3.000
1892.000,20140809104457,115.776,38.689,3.000
1892.000,20140809111653,115.783,38.685,2.000
1892.000,20140809141732,115.787,38.697,2.000
1892.000,20140809164135,115.783,38.685,4.000
1892.000,20140809170922,115.796,38.686,3.000
1892.000,20140816120102,115.783,38.685,2.000
1892.000,20140816130528,115.787,38.697,1.000
1892.000,20140816140128,115.796,38.686,4.000
1892.000,20140816195719,115.775,38.680,4.000
780.000,20140816115156,115.232,38.509,2.000
780.000,20140816125911,115.232,38.509,3.000
780.000,20140816144106,115.275,38.541,2.000
780.000,20140816153119,115.195,38.622,1.000
780.000,20140816165531,115.477,38.864,2.000
780.000,20140816170002,115.462,38.865,4.000
1178.000,20140809122840,115.816,38.594,2.000
1178.000,20140809140300,115.816,38.594,3.000
1178.000,20140809183734,115.816,38.594,4.000
1178.000,20140816110615,115.875,38.576,4.000
1178.000,20140816173541,115.816,38.594,3.000
1178.000,20140816185548,115.816,38.594,1.000
1178.000,20140816192715,115.816,38.594,2.000
1893.000,20140809104735,115.494,38.815,3.000
1893.000,20140809110514,115.516,38.812,2.000
1893.000,20140809121706,115.494,38.815,3.000
1893.000,20140809132709,115.484,38.869,4.000
1893.000,20140816100515,115.494,38.815,2.000
1893.000,20140816112225,115.516,38.812,3.000
1893.000,20140816123630,115.516,38.812,2.000
1893.000,20140816135647,115.494,38.815,2.000
1893.000,20140816142939,115.508,38.800,1.000
1893.000,20140816152338,115.494,38.815,3.000
1893.000,20140816171956,115.491,38.819,3.000
1893.000,20140816190009,115.487,38.850,1.000
2251.000,20140809100303,115.758,38.559,3.000
2251.000,20140809110911,115.758,38.559,2.000
2251.000,20140809122155,115.743,38.548,4.000
2251.000,20140809140529,115.744,38.535,3.000
2251.000,20140816103639,115.758,38.559,3.000
2633.000,20140816153003,115.824,38.973,4.000
2633.000,20140816160142,115.844,38.978,1.000
2633.000,20140816170924,115.844,38.978,3.000
418.000,20140809105623,116.008,38.934,1.000
418.000,20140809110342,115.933,38.918,4.000
418.000,20140809121818,115.933,38.918,3.000
418.000,20140809133714,116.008,38.934,4.000
418.000,20140809140449,115.999,38.913,1.000
418.000,20140809155125,115.931,38.917,1.000
418.000,20140809160320,115.966,38.928,2.000
418.000,20140809171919,115.966,38.928,3.000
418.000,20140816124009,115.999,38.913,2.000
418.000,20140816135339,115.931,38.917,2.000
418.000,20140816172948,115.947,38.879,3.000
418.000,20140816190046,115.966,38.928,3.000
1179.000,20140809104838,116.038,39.070,31.000
1179.000,20140809121930,116.109,39.079,17.000
1179.000,20140809132807,116.076,39.027,19.000
1179.000,20140809144448,116.088,38.982,38.000
1179.000,20140809153504,116.097,38.977,19.000
1179.000,20140809162018,116.103,38.991,33.000
1179.000,20140809194221,116.105,38.994,36.000
1179.000,20140816113436,116.105,38.994,34.000
1179.000,20140816123537,116.099,39.007,17.000
1179.000,20140816145319,116.105,38.994,39.000
1179.000,20140816164810,116.097,38.977,31.000
1179.000,20140816171837,116.068,38.974,30.000
1179.000,20140816183857,116.099,39.007,34.000
1179.000,20140816195010,116.218,38.965,16.000
2634.000,20140809132212,114.975,38.753,33.000
2634.000,20140809141154,115.064,38.787,32.000
2634.000,20140809162517,115.469,38.877,39.000
2634.000,20140809174425,115.030,38.783,38.000
419.000,20140809100308,115.658,39.007,25.000
419.000,20140809111205,115.658,39.007,31.000
419.000,20140809123531,115.672,39.016,24.000
419.000,20140809142013,115.650,39.020,24.000
419.000,20140809165257,115.692,39.016,30.000
419.000,20140809171559,115.692,39.016,26.000
419.000,20140809192909,115.644,39.015,22.000
1541.000,20140809113019,115.076,38.293,3.000
1541.000,20140809155924,115.080,38.319,2.000
1541.000,20140809160636,115.080,38.319,4.000
1541.000,20140809181148,115.076,38.293,1.000
1541.000,20140809194004,115.053,38.313,4.000
1541.000,20140816105221,115.076,38.293,1.000
1541.000,20140816112659,115.076,38.293,4.000
1541.000,20140816123041,115.076,38.293,4.000
